title,date,question,doctor,answer,url
추가질문,2021.09.25,"미세한고무도 식세포의 의해분해가되나요 오래있으면 삮는데 삮으면 조금식 분해가도지않나요
답변 부탁합니다",신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

네 고무 뿐만 아니라 미세 유리도 식세포에 의해 분해가 됩니다. 다만 기간의 차이가 있을 뿐입니다.
피부의 염증 및 부종등의 다른 국소문제가 생기는 지 경과관찰 하시면서 지켜 보실 것을 권유드리며 추후 증상이 발생한다면 그에 따라 처치를 하실 수 있습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000636699
질문드려요,2021.09.24,선생님 카페에서 녹차라떼를 마셨는데 약간 메스꺼움 구역질이나는데 보통때는 안그런데 녹차라떼 카페인때문에 그럴수있나요? 3개월전에 동네내과에서 내시경했는데 특별히 약간의 위염말곤 이상없었더길래요,신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

라떼의 우유 성분이 위내에서 소화가 안되어 오심을 일으킬 수 있습니다. 우유 성분 및 유제품을 드실 때 주의해서 드셔보시고 그냥 녹차를 드시는 것을 권유 드립니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000636512
해당 약들을 함께 복용해도 되나요?,2021.09.21,"알레르기 때문에 잘티진정을 하루에 한알씩 복용하고 있는데 최근에 코막힘과 코 뒤로 이물감 넘어가는 증상이 심해졌어요

예전에 위의 증상으로 가리온정 루파핀정 슈다페드정 메드론정 에니츄라캡슐을 같이 처방받았는데 방금 잘티진정을 복용한 상태에서 앞에서 말한 약들을 또 복용해도 되나요?

아니면 몇시간 후에 복용하면 될까요?",남정원 [약사],"안녕하세요. 하이닥 상담약사 남정원입니다.

항히스타민 성분이 중복되어 시간을 두고 복용하는 것이 좋습니다
그리고 당분간은 처방 받은 약만 복용하고 잘티진정의
복용을 중단하시기 바랍니다

감사합니다",https://www.hidoc.co.kr/healthqna/part/view/C0000635726
자가항체 영양제 문의,2021.09.20,"최근 ana검사에서 1: 160의로 양성 결과가 나왔습니다.

추가검사에서는 이상이 없어, 앞으로 추적관찰을 하기로 했습니다.

최근에 몸이 너무 피로하고 안좋아져 영양제 등을 많이 챙겨먹었었습니다.
자가항체 수치가 좋지 않은 상황에서 면역력에 도움이 되는 것들이 오히려 해가 될까해서 문의드립니다.

현재 챙겨먹는 영양제로는 오메가3, 아연, 질유산균, 마그네슘, 기넥신, 마인트롤정, 비타민b입니다.

혹시 어떤 영양제를 주의해서 먹어야 할까요?",신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

핵항체검사(ANA) 검사는 전신 홍반 루푸스(SLE), 다근염, 그리고 여러 다른 자가 면역 질환을 선별하기 위해 검사를 시행하는 것으로 의심되는 증상이 있을 경우만 권유합니다. 검진으로는 검사를 권유하지는 않습니다. 자가 항체는 자신의 세포를 공격하여 조직과 장기의 염증, 관절 및 근육통, 피로 등과 같은 증상과 증후를 유발하는 것으로 면역력의 저하나 증강과는 상관이 없습니다. 면역시스템의 오류와 관련이 있는 검사라고 생각하시면 됩니다. 따라서 영양제와는 관련이 없으며 현재 드시는 영양제에서 주의하실 필요 없이 다 드시면 되겠습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000635478
"고양이 털 알레르기 빨래, 백신",2021.09.19,"고양이 알레르기가 있습니다

고양이가 있는 집에 방문한 뒤에 입었던 옷을 빨면 털이 붙어서 빨래를 해도 남아있는 경우가 있던데,

이런 빨래 후 남은 털에도 알레르기가 일어날 수 있나요?

고양이 털 알레르기는 고양이가 그루밍하면서 묻는 침 때문에 일어난다고 본 것 같아서 질문드립니다.

마지막으로 알레르기 반응이 일어났다 사라지면 며칠 뒤에 백신을 맞는 것은 신경쓰지 않아도 되나요?",신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

고양이 알레르기는 고양이의 '털'로 인해 발생하는 것으로 알려져 있지만, 고양이 알레르기를 유발하는 직접적인 원인 물질은 털이 아닌, 'Fel d1'이라 불리는 항원입니다. 고양이는 이물질을 제거하고 청결을 유지하기 위해 혀에 침을 묻혀 온몸을 핥는 '그루밍'을 하는 습관이 있는데, 이 때 Fel d1은 주로 고양이의 침샘과 피지샘에서 분비되어, 그루밍을 하면서 털에 Fel d1을 옮기게 되어 알레르기를 유발하는 것입니다. 특히 털이 잘 빠지는 고양이의 특성상 Fel d1이 옭며 붙은 털이 고양이의 생활 반경에 퍼지면서 사람에게 알레르기를 유발하고 털이 길거나 많은 종일 수록 증상이 심해질 수 있습니다. 따라서 빨래 후 남은 털에서 알레르기 반응은 일어나지 않습니다.

백신 의 부 작용 중 피부 알러지 반응이 있지만 이것은 폴리에틸렌 글리콜 폴리머에 의한 이상 반응으로 사료되며 고양이 털 알러지와 루트가 달라 너무 걱정하지 마시고 피부증상이 어느정도 다 회복이 되었다면 백신을 맞으셔도 무방하겠습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000635350
갑각류 알레르기 증상인가요??,2021.09.19,"익힌새우나꽃게는 먹으면 아무이상이없는데
간장게장 간장새우먹으면 목젖이 마니가렵고붓는 느낌이네요 찾아보니 알레르기증상같기는한데
갑각류알레르기라면 왜 익힌거먹었을땐 아무이상이
없을까요??
이럴때 먹을수있는 약에는 어떤것이 있을까요?",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.
정확하게는 잘 알려져 있지 않지만 익힌 것과 생물의 단백질은 구조절으로 다르기 때문에 그런것이 아닌가 추측됩니다",https://www.hidoc.co.kr/healthqna/part/view/C0000635294
갑각류 알레르기 증상인가요??,2021.09.19,"익힌새우나꽃게는 먹으면 아무이상이없는데
간장게장 간장새우먹으면 목젖이 마니가렵고붓는 느낌이네요 찾아보니 알레르기증상같기는한데
갑각류알레르기라면 왜 익힌거먹었을땐 아무이상이
없을까요??
이럴때 먹을수있는 약에는 어떤것이 있을까요?",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.
정확하게는 잘 알려져 있지 않지만 익힌 것과 생물의 단백질은 구조절으로 다르기 때문에 그런것이 아닌가 추측됩니다",https://www.hidoc.co.kr/healthqna/part/view/C0000635294
질문드려요,2021.09.12,선생님 고구마깡과자를 어릴때부터 가끔먹었는데요 원재료명에 합성향료가 들어가던데 합성향료가 몸에 나쁜가요? 고구마깡이 나름 오래된과자인데.. 맛도괜찮고 해서 먹은적있지만.. 합성향료라는 글에..,정성우 [영양사],"안녕하세요. 하이닥 영양상담사 정성우입니다.
합성착향료는 향을 인공적으로 가미하기 위해서 첨가하는 것입니다.
시중에 판매되는 대부분의 공산품에 합성착향료가 첨가되고 있습니다.
합성착향료의 과다 섭취는 어느정도의 신체적 거부반응으로 어지러움, 두통 등이 발생할 수 있습니다.
다만 식약처 권고에 따르는 수준의 합성착향료 사용은 인체에 무해합니다.
고구마*과자의 경우 권고 수준을 통과했기에 판매 가능하다고 봅니다.
따라서 섭취해도 무방하리라 생각듭니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000633667
피부과를가야될지 치과를가야될지,2021.09.08,"종합감기약먹고 부작용으로 피부과가서 처방을 먹고
한번먹었더니 손바닥은 좋아졌지만 구강쪽이 너무가렵
고 아프네요
피부과처방받은약은 먹지 않고 있습니다
이럴경우 기존피부과가서 다시진료를 받아야 하나요
아님 치과나 이빈이후과를 방문해야하나요",김우진 [전문의],"안녕하세요. 하이닥 피부과 상담의 김우진입니다.

질문해주신 글로만 봤을 때에는 일부의 정보만 알 수 있어
확실한 판단과 전달은 어려운 점 양해 바랍니다.

정확하게 어떤 종합감기약을 드셨는지와 어떤 부작용이 생기셨는지,
피부과에서 어떤 약을 처방 받으셨는지,
복용과 부작용의 기간의 간격이 얼마정도 텀이 있으셨는지 등을 알려주시면
조금 더 나은 답변이 가능할 것 같습니다.

종합감기약 마다 성분이 조금씩 다르지만 다양한 성분이 포함되어 있고
개개인마다 다른 부작용이 생기실 수 있습니다.

종합감기약의 대표적인 부작용으로는 현기증과 두통, 메스꺼움·구토·식욕부진,
발진·발적·가려움인데 질문자님께서는 손바닥 부분을 언급하셨으니
발진·발적·가려움에 속하셨을 것 같습니다.

피부과에서 처방 받으신 약을 복용하신 후 손바닥은 좋아지셨지만
현재는 구강이 불편하시네요.

구강이 불편하신 것은 피부과에서 처방 받으신 약과 별개로
치아 내의 문제 발생 또는 면역력이 약해지셔서 나타나는 일시적인 현상이실 수 있으나
처방 받으신 약의 부작용의 가능성도 열어두실 수 있습니다.
하지만 현재는 피부과에서 어떤 약을 복용하셨는지 알 수 없어
복용하신 약에 대한 일반적인 부작용인지 판단은 어렵습니다.

우선 처방 받은 약을 복용하신 후 몸의 상태가 안좋으셨던 것이니
약을 처방 받으셨던 피부과에 가셔서 현재 증상에 대한 재진단을 받아보시고
피부과에서 약에 의한 문제가 아닌 다른 기관의 문제임으로
치과나 다른 진료과목의 병원에 가라고 하시면 그에 따라 하시면 될 것 같습니다.

빠른 호전이 있으시길 바라며 답변 또한 도움이 되셨길 바랍니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000632740
종합감기약 부작용인지 궁금합니다.,2021.09.08,"지난주 금요일날 종합감기약먹고나서 다음날부터 온몸이
간지럽다고 생각이들었고 손바닥쪽에 발진이생겼습니다
피부과가서 약을 먹고 손바닥은 진정이되었는데
피부과처방받은약이 독해서인지 두근거림이 심해 한번밖
에 먹지 못했습니다.
지금은 입안이랑 눈안에 간지러움이 있습니다.
목안에도 가끔 간지러움이 있구요
혹시 스티븐스존슨증후군 인지 걱정이되서요
피부변화없이도 생긴다는 이야기를 들어서..
어디로 가야될지 모르겠네요
도와주세요",신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

약제에 의한 알러지 반응으로 어떤 약이 원인인지는 모르겠으나 추후 약을 타실 때 알고 계셔야 하겠습니다.
스티븐 존슨 증후군은 피부의 박탈을 초래하는 심한 전신성의 급성 피부점막질환으로 희귀 질병으로서 매년 100만명당 1명꼴로 발병 가능성이 있고 그 원인으로 대게 예측할 수 없는 약물에 대한 알레르기 반응으로 생각됩니다.
그러나 질문자님의 증상은 아직 그 정도는 아니라고 할 수 있으며 다니던 의원에서 치료를 받으시면 5~7일 이내 증상이 좋아질 것 입니다. 너무 걱정하시 마십시요.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000632709
종합감기약 부작용인지 궁금합니다.,2021.09.08,"지난주금요일에 약을 먹고난 다음날부터 머리, 눈,입안
손바닥 전체적으로 간지럽더니 손바닥에 발진이 생기고
그저께 피부과가서 약처방받아 한번먹었더니 손바닥은
괜찮아졌는데 입안이랑 눈안 목안까지 간지러움이 생기
네요

제가 여쭤보고싶은것은 다시 그 피부과가서 증상 이야기하고 약을 처방해야할지 아님 더 큰병원으로 가야할지 고민
입니다.
스티븐스존슨증후군이라고 하나요..
그것도 시작이 구내염부터라고 기억하는데 더 괜히 신경
이.. 피부이상없이도 가능하다고들어서요
피부과 선생님은 아닌거같다고 말씀하시는데 괜히 불안
해서 견딜수가 없네요
도와주셨으면 합니다!",신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

약제에 의한 알러지 증상 가능성이 높으며 스티븐존스증후군과 같은 심한 면역 알러지 반응은 아닙니다.
흔히 있을 수 있는 알러지 반응으로 기존 치료하시는 의원에서 스테로이드 및 알러지 치료를 잘 받으시면 증상의 호전이 있을 수 있습니다. 현 상태에서 스티븐존스증후군을 걱정하실 필요는 없습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000632711
구강유산균에 든 성분 임산부가 먹어도 되는지 봐 주실 수 있나요?,2021.09.05,"솔라레이에서 나온 구강유산균입니다.

마이크로바이옴 입 및 목혼합물
(살아 있는 미생물 50억CFU** 지원)

S. 살리바리우스 BLIS K12[20억CFU**],

S. 살리바리우스 BLIS M18[20억CFU**],

바실러스코아귤런스[10억CFU**],

자일리톨, 이눌린, 유기농천연베리향미료 및 기타천연향미료, 코코넛오일분말, 구연산, 실리카, 유기농비트뿌리가루, 나한과 및 스테비아.

임산부가 섭취해도 괜찮을까요??",임채연 [영양사],"안녕하세요. 하이닥 영양상담사 임채연입니다.

네. 성분들을 보니 임산부에게 위해가 되는 성분들이 크게 보이지 않을 뿐더러 향료도 천연향료를 사용하고 있어서 임산부가 드셔도 괜찮겠습니다.

참고하시어 도움이 되시길 바랍니다.
감사합니다. :)",https://www.hidoc.co.kr/healthqna/part/view/C0000631991
벡신 2차,2021.09.03,"백신 2차 맞는데 약 복용을 어떻게 하나오
6시간격으로 2알씩 먹으면 되나요?",신광식 [전문의],"안녕하세요. 하이닥 내과 상담의 신광식입니다.

열이 나거나 몸살 기운이 있으면 아세트아미노펜 복용을 권유하며 2알 정도면 약 1000~1300mg 이므로 효과적이라 할 수 있습니다. 오전에 맞으신다면 저녁에 약을 복용하고 수면을 하시는 것이 좋고 이후에는 증상 여부에 따라 약을 먹되 8시간 간격으로 약을 드시면 되고 힘드시면 6시간 간격으로 약을 먹고 의원에 내원하시는 것이 좋겠습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000631469
약물알러지에 대해서,2021.08.30,"nsaids모든계열 알러지랑 아세트아미노펜 알러지를 가지고 있습니다.. 먹으면 얼굴과 기도가 붓는 부작용이 있습니다.
알게된지는 몇년전이구 이후 병원갈때 알러지가 있다고 말씀드리는 편입니다.. 문제는 말씀드리면 의사선생님께서 해열제로 처방할 수 있는 약이 없다고 해열,진통제는 처방 안해주십니다.
저도 이미 약에 트라우마가 생겨서 처방 안해주신다고 하면 그냥 열이나도 견뎠습니다. 하지만 이제까진 크게 아픈적이 없어서 견딜수 있었지만 크게 아프거나 이제 곧 코로나 화이자백신을 맞는데 고열이 온다고 해서 그때는 어떡해야하나 여쭤봅니다.",윤수근 [약사],"안녕하세요. 하이닥 상담약사 윤수근입니다.

아래는 표기한 출처에서 발췌한 내용입니다.
------------------------------
아스피린 및 NSAIDs 과민반응으로 진단되는 경우 원인 약제를 포함하여 교차 반응성이 높은 약제 투여는 피해야
한다. 비면역학적 기전에 의한 과민반응인 경우 COX-1 억제효과가 있는 비선택적 COX 차단제인 대부분의 NSAIDs
사이는 교차반응을 보이므로 사용을 피해야 하며, 반면 COX-1 억제효과가 미미한 acetaminophen이나 선택적으로
COX-2 억제효과가 우세한 약제(nimesulide, meloxicam)와 선택적 COX-2 차단제(celecoxib, etoricoxib)는 비교적 안전하게 사용해 볼 수 있겠다.

하지만 이들 약제도 일부 환자에서는 교차반응이 있어 투여 시 증상을 일으킬 수 있으므로 주의를 요하며, NSAIDs 치료가 필요한 경우 투여하고자 하는 약제를 소량에서부터 치료 용량에 까지 경구 유발검사를 통하여 안전성을 확인 한 후 투약하는 것이 좋겠다.

면역학적 기전에 의한 과민반응인 경우 원인약제나 구조가 비슷한 NSAIDs는 피해야 하며, 이외의 약제는 투여해 볼 수 있으나 경구 유발 시험을 통하여 교차반응이 없는 것을 확인하는 과정이 필요하다.
----------------------------------
아세트아미노펜의 복용에도 알러지 증상이 발현 하였다고 하셨습니다. 출처에 따르면 비면역학적 반응일 경우에도 1000mg 이상의 아세트아미노펜 복용이 알러지 증상을 발현 시킬 수 도 있다고 하니, 지난번 복용하셨던 용량을 기억 해보시고 , 백신 접종 후 증상 발현이 심하다면 1000mg 미만의 아세트아미노펜 복용을 시도 해 볼수 있을것이라 조심스레 생각해보며, 관련 분야 전문의와 충분한 상의를 거치게 좋을 듯 합니다.


출처
약물역학위해관리학회지 2018;10:49-53
대한내과학회지: 제 87 권 제 6 호 2014",https://www.hidoc.co.kr/healthqna/part/view/C0000630229
항생제 알러지심한 사람은 항생제 먹어야할상황 생기면 어떻게 하나요?,2021.08.23,대형수술할때 항생제반응검사하고 알러지반응 있거나 약 타다먹을때도 항생제먹고 알러지반응오는 경우엔 이사람은 항생제가 몸에 안맞는건데 만약 이사람이 알러지가 있는 항생제를 반드시 먹어야하는 질병에걸리거나 다른항생제 다써봤지만 모두다 알러지반응이 있는경우엔 어떻게 하는건가요? 알러지약과 같이 복용하는건가요? 그리고 병원에서 수술하기전날 피내주사로 약물반응검사하는데 만약 거기서 알러지반응 나오면 병원측에선 항생제를 다른거로 바꾸거나 알러지약과 항생제를 같이 주입하는건가요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.
요즈음은 항생제 알러지가 심한 사람은 알레르기 면역내과에서 미리 항생제 알러지 검사를 하여서 알러지가 있는 약과 그렇지 않은 약을 구별할 수 있습니다. 검사 받아보세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000628665
[약물 알레르기] 의심,2021.08.21,"안녕하세요.. 너무 답답하고 걱정되서 글을 남겨봅니다.

지난 8월15일부터 장염때문에 병원을 내원하면서 약을 지어 먹었습니다.

그런데 증상이 크게 호전되지않아서 8월 17일에 다시내원하여 항생제만 시푸로신으로 바꾸고 약을 복용하고 3-4시간뒤에 발진이 약간왔습니다.

그래서 병원을 다시 내원하여 항히스타민과 가려움방지 수액이랑 주사를 맞고 퇴원했으나, 그날 저녁에 보시는 사진처럼 엄청나게 발진이 올라옵니다.

원인으로 지목된 시푸로신 약은 중단한지 며칠이 지났으나 밤 7-8시 사이부터 저렇게 발진이 매일 일어나고 아침이면 무슨일이 있었다는듯이 두드러기가 모두 사라지길 반복합니다.

8월 18일 부터 8월 21일같이 매일 반복됩니다...

밤 7-8시 피부발진, 아침이면 깨끗

어떻게 치료해야 할까요?

혹시 큰병원을 가본다면 알레르기 내과, 피부과 어딜가야할까요??ㅜㅜ 도와주세요",송슬기 [전문의],"안녕하세요. 하이닥 외과 상담의 송슬기입니다.
많이 답답하시겠습니다. 가까운 동네의원 피부과 전문의료기관에 가셔서 치료 받으셔도 충분할 듯 합니다. MAST 알러지 테스트 해보세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000628061
