title,date,question,doctor,answer,url
자꾸하품을하면 끊키고 하다말게되요. .,2019.12.25,이틀전부터 하품을하면 하다가 말거나 하다가끊키게되요..되게시원하지않고 맺히늕느낌이나더라고여.. 그래서 병원가서 심전도.폐에도이상이없다는데... 혹시 뇌나 다른기관에이상있는건가요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

그럴 가능성은 매우 적어서 너무 신경을 많이 쓰지 않으시는 게 좋을듯 합니다.
너무 피곤하신 것 아닌가 싶네요. 잠은 잘주무시나요?",https://www.hidoc.co.kr/healthqna/part/view/C0000488923
흉부 복부CT,2019.12.24,"안녕하세요 저번에 글 올렸는데 기침계속 나오고 흉통이 있어서 규모가 좀 큰 종합병원에 내원하여서 저선량 흉부CT를 찍고 싶다고 했더니 그러지 말고 너무 걱정하시는거 같은데 조영제응 넣고 씨티를 찍어보고 이왕에 주시맞고 찍는거 복부CT도 찍어서 복부도 봅시다 하셔서 그럽시다 하고 검사 예약하고 나왔는데 흉부 하고 복부를 씨티촬영할경우 자세하게 어느장기를 볼수 있는건가요? 그리고 작은 염증까지 정확하게 나오나요?

그리고 그 전 건강검진에서 흉부 액스레이 결과 기관지염의증이라고 진단되어있는데 이거 빨리 치료받아야 되나요?",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

기관지염은 크게 신경쓰지 않아도되고 시간을 다투는 일도 아닙니다.
장간 췌장 쓸개 이런 곳을 볼 수 있습니다.
빨리 회복하세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488834
기침하다 등이결렸는데 너무아파요,2019.12.24,"기침을하다가 등이 결렸는데 그뒤로 너무아프네요
엑스레이상은 이상없다는데 사진상으로는 약간휜거같기도하고 휜부분이 근육이 뭉쳤을거 같다고하네요
어떻게 치료해야하나요",강기원 [한의사],"안녕하세요. 하이닥 한방과 상담의 강기원입니다.

기침하다 근육이 긴장되어 통증이 발생한 것 같습니다.
다행히 뼈엔 문제가 없는 듯 하니 너무 걱정 마시고
한의원에서 침, 추나 등 치료를 받으시길 권해드립니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488863
코피 시술인가? 소작법인가? 비출혈? 그거 부작용 있나요? 그것에 대한 정보좀 알려주세요?,2019.12.24,코피 시술인가? 소작법인가? 비출혈? 그거 부작용 있나요? 그것에 대한 정보좀 알려주세요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.
약물이나 레이저로 혈관부위를 피가 안나도록 지지는 것인데 약간의 통증이 있을 수 있어요.
그 외에는 별다른 게 없어요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488864
흉부 복부CT,2019.12.24,"안녕하세요 저번에 글 올렸는데 기침계속 나오고 흉통이 있어서 규모가 좀 큰 종합병원에 내원하여서 저선량 흉부CT를 찍고 싶다고 했더니 그러지 말고 너무 걱정하시는거 같은데 조영제응 넣고 씨티를 찍어보고 이왕에 주시맞고 찍는거 복부CT도 찍어서 복부도 봅시다 하셔서 그럽시다 하고 검사 예약하고 나왔는데 흉부 하고 복부를 씨티촬영할경우 자세하게 어느장기를 볼수 있는건가요? 그리고 작은 염증까지 정확하게 나오나요?

그리고 그 전 건강검진에서 흉부 액스레이 결과 기관지염의증이라고 진단되어있는데 이거 빨리 치료받아야 되나요?",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

기관지염은 크게 신경쓰지 않아도되고 시간을 다투는 일도 아닙니다.
장간 췌장 쓸개 이런 곳을 볼 수 있습니다.
빨리 회복하세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488834
NSE 수치관련 문의,2019.12.24,"안녕하세요
52세 남성입니다

얼마전 회사 건강검진에서 NSE 수치가 17.7으로 나왔습니다(정상범위가 ~16.4 인것 같은데요) 폐암관련 종양표지자 검사라고 하는데요 폐 X-RAY는 정상이라고 합니다 궁금한 사항은

1) 추가검사가 필요할 정도로 수치가 많이 높은 건가요?
2) 민감도가 높은 검사라 위양성이 많다고 하던데 맞나요?
3) 만약 폐에 이상이 있다면 이정도 수치로 치명적일 수도 있나요?
4) 인후두 위산 역류질환이 있어 약을 복용한지 2개월 넘었고, 고지혈증 약도 9개월 복용중인데 이러한 약의 영향으로 높을수도 있나요?

답변 부탁드립니다",류재열 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 류재열입니다.

NSE수치만으로 암을 진단하지 않으며 많이 증가했을 경우 폐CT를 통해서 확인합니다.
폐암 외에도 다른 신경모세포암 및 개인 컨디션이나 염증 상태에 따라서도 증가할 수 있으며
지금 수치 정도면 별다른 이상이 없을 가능성이 높지만 확인 차원에서 추후 재검해보시거나
확실히 확인하길 원하시면 폐CT 찍어보시는 것을 권합니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488819
복약상담.술약속.,2019.12.23,"12/22 (일) 저녁부터 목이 조금
12/23 (월) 이비인후과 가서 진료받고 이 그림과 같은 약을 처방받았습니다. 약 먹으니 괜찮아 졌습니다.

그런데
12/24 (화) 저녁, 와인을 마셔야하는 약속이 있는데
가능한 약을 먹는중이라면 저도 음주를 하지않지만 피할수 없는 자리라 그러는데 이럴때에는 복약을 어떻게 해야할지 궁금해서 문의글올립니다. 상담 부탁드립니다.",이문우 [약사],"안녕하세요. 하이닥 상담약사 이문우입니다.

네, 걱정되시겠네요. 가급적 금주가 좋은데요.
진통제 성분중에 아세트아미노펜제제가 간독성을 유발합니다.
또한 다른 약물들이 알콜과 상호작용이 있어서 졸릴 수도 있어요.
원래는 혈중 약물 농도가 중요하나 음주 전후에는 복용을 피하시고요.
다음날 부터 복용하세요.
감사합니다~~^^",https://www.hidoc.co.kr/healthqna/part/view/C0000488742
왼쪽가슴 통증 문의,2019.12.23,"안녕하세요

평소 뷔페를 좋아하고 고기를 좋아하는 편이거든요

3개월전쯤 그날도 과식하고 잠자기 위해 누웠는데 왼쪽 가슴 젖꼭지 겨드랑이쪽이랑
통증이 있었습니다 쿡쿡찌르고 아픈느낌 이였는데요
병원 방문은 안하고 괜찮겠지 하고 소화불량인가하고 일주일 내내 소화제 소화잘되는 약위주로 먹었는데
일주일 정도 지났는데 통증은 없졌습니다

그러다가 2달전쯤 과식하고 잠들기 위해 누웠는데
같은증상 왼쪽가슴 통증 이 발생되었습니다
2달전인데 현재까지 통증은 있고요

증상으로서는왼쪽 가슴 통증 그때보다는 통증이 덜하지만 여전합니다
잠들면 새벽에 깹니다 땀을 엄청 많이 흐르면서요 그리고 거침호흡으로 깹니다
무호흡증 같은데 숨을 안쉬다가 갑자기 내쉬는 일주일 2~3번은 경험 합니다
왼쪽가슴이 아플때 근처만져보면 핏줄인가 그게 딱딱하고 누르면 아프고요

건강 검진때
위내시경 에서는 염증 정도만 발견되었고요
심장 초음파를 했는데 10분동안 심장수가 100이상 이랍니다
그당시 혈압도 155정도 되었고요
전날 회식으로 술만 먹으면 빨게지는데 술지장이 있었던거 같고요

현재는 평상시엔 괜찮은거 같고 혈압도 136정도 135 유지합니다


낮에는 괜찮습니다
잠잘때만 그런 현상들이 발생되거든요
그래서 잠자기가 겁날정도록 그러합니다",황규엽 [전문의],"안녕하세요. 하이닥 내과 상담의 황규엽입니다.

1. 위산역류에 의한 식도염
2. 협심증
3. 근육통

통상 이런 질환을 의심해 볼수있습니다.
하지만 하나만의 질환을 진단할수 있을정도의 전형적인 증상이 아니므로
병원을 방문하여 검사를 통해 진단을 받아 보시는 것이 좋습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488656
복약상담. 술약속.,2019.12.23,"12/22 (일) 저녁부터 목이 조금
12/23 (월) 이비인후과 가서 진료받고 이 그림과 같은 약을 처방받았습니다. 약 먹으니 괜찮아 졌습니다.

그런데
12/24 (화) 저녁, 와인을 마셔야하는 약속이 있는데
가능한 약을 먹는중이라면 저도 음주를 하지않지만 피할수 없는 자리라 그러는데 이럴때에는 복약을 어떻게 해야할지 궁금해서 문의글올립니다. 상담 부탁드립니다.",손경호 [약사],"안녕하세요. 하이닥 상담약사 손경호입니다.

와인과 상호작용을 하여 중대한 부작용을 일으키는 성분은 없습니다.
다만 알코올류 섭취에 따른 약물 농도의 증가(슈*펜정)로 졸음이 유발될 수 있고, 간기능에 무리를 줄 수 있는 성분(세*펜이알정=타*레놀)이 있어서 과도한 음주는 건강에 좋지 않습니다. 또한 알코올류는 염증의 회복을 늦추기 때문에 전반적인 치료/회복에 방해가 됩니다.

피할 수 없는 자리라면 와인은 1잔이하로만 권합니다. 약과 최소 2시간 이상 간격을 두시는게 좋습니다.
통증이 없으시면 세*펜이알서방정은 술 약속 저녁약, 다음날 아침약까지는 빼고 드시는것을 추천드립니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488754
고기구울때 연기,2019.12.23,가평 펜션에서 고기구울때 숯인가 뭔가 있고 야외에서 그릴위에 고기를 구웠습니다. 이 연기 마시면 안좋나요? 고기를 많이 구워서 좀 그렇네요,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

고기 구울 때 나는 연기에는 여러가지 화학물질이 들어있어서 냄새를 많이 맡거나 하시는 일은 절대로 피하셔야 합니다. 장기간 오래 노출되면 더 안좋아요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488739
휴지 태우면 연기,2019.12.23,밖에서 휴지 태웠는데 집안까지들어오더라구요 냄새도 맡아지고 이 냄새 맡으면 안좋나요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

불완전 연소된 연기에는 여러가지 안좋은 화학 물질이 포함되어 있을 가능성이 높으니 연기를 직접 마시는 것은 안좋습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488753
방금 계단 올라가는데 핑돌고 죽을것 같고 숨엄청 차서,2019.12.22,핑돌고 죽을것 같고 숨엄청 차서 숨안셔지고 명치 아프고 명치 꽉찬 느낌나면서 심박수 180까지 찍고 이것도 공황장애 증상인가요? 명치 진짜 꽉찬 느낌나고 호흡곤란도 왔어요,김윤석 [전문의],"안녕하세요. 하이닥 정신건강의학과 상담의 김윤석입니다.

공황장애로 발생할 수 있는 증상들은 다음과 같습니다. 호흡곤란, 심장박동의 증가 및 두근거림, 질식감, 마비감, 저린감, 전율 및 떨린 느낌, 구역질 혹은 복통, 가슴통증 및 불편감, 열감 혹은 냉감, 식은땀, 비현실감, 어지러움, 죽음에 대한 공포, 통제력 상실 및 정신 이상에 대한 두려움.
공황 발작(panic attack)증상은 정상인들도 1년에 30%는 겪을 수 있기 때문에 한 차례 그러한 증상이 나타났다고 해서 모두 다 공황 장애라고 진단내리지는 않습니다. 질문자님께서 말씀하신 부분이 반복되면서 또 그러한 증상이 나타나면 어떡하나 하는 예기불안(anticipatory anxiety) 증상이 있다면 정신건강의학과에 방문하셔서 상담을 해보시기 바랍니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488590
평상시에는 정상 기침,2019.12.23,평상시에는 정상 기침 소리인데 누워있을때 기침하면 가끔 컹컹 기침소리가 나는데 후두염 증상인가요??,박종원 [전문의],"안녕하세요. 하이닥 신경과 상담의 박종원입니다.
네, 교과서 적으로는 정확한 내용입니다.
barking cough라고 하는데 실제로는 다양할 수 있습니다.
기침소리만 가지고 후두염이라고 말할 수는 없습니다.
치료는 후두염의 경우 조금 더 적극적으로 항생제 등을 복용시킵니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488620
기침 소리,2019.12.23,기침 소리에서 컹컹 소리가 나는 이유가 뭘까요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

그런 기침소리가 나는 경우는 후두 부위에 염증이 생겼을 때 기침을 하면 쉰목소리가 감기들었을 때 나는 것처럼
기침소리가 보통과 좀 다르게 나는 것으로 생각합니다",https://www.hidoc.co.kr/healthqna/part/view/C0000488617
기침 자주 안합니다,2019.12.23,누워있을때 기침 마려우면 기침하면 컹컹소리가 나서 물어보는겁니다 가끔 합니다!,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.
 
가끔 하는 것은 정확하게 이유를 밝히기는 어려울것 같아요.
일단은 경과 관찰하시면서 지켜보는수 밖에는 없네요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488610
평상시에는 괜찮은데 기침소리에서 컹컹 소리가 납니다,2019.12.22,평상시에는 괜찮은데 가끔 누울때 기침이 나와서 기침을 하면 기침소리에서 컹컹 소리가 납니다 왜그런건가요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

혹시 만성기침을 가지고 있다면 기관지 알레르기의 가능성을 생각해야 합니다.
얼마나 되셨나요? 가족중에 비슷하게 기침하는 분 계신가요?
얼마나 오래되셨나요?",https://www.hidoc.co.kr/healthqna/part/view/C0000488585
폐에 문제가 생기지안나요,2019.12.22,"제가 통기타을 하루에 1시간씩 치는데
줄에성분이 먼지가조금씩떨어져서 폐에 문제가 생기지안나요
그리고 이러한먼지는 시간이 가면 빠지나요",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

그런 것이 걱정이 되시는군요? 그 양이 많지않아서 크게 걱정하실 문제는 아닌 듯 합니다.
기타치면서 노래하면 스트레스 해소에 도움이 되고 오히려 암 예방에 효과가 있을 것 같아요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488581
폐암인가요?,2019.12.22,재가.원래 담배 엄청 안 피거든요 해봐야 겉담 했는데 친구가 속담 해보라고 해서 담배 연기를 머금고 있다가 삼켰는데 친구가 그렇게 하면 폐암 무조건 걸린다고 구충제나 먹으라고 하는데 폐암인가요? 그 이후 기관지 쪽이 뭔가 불편해서 기침은 하고 가끔 완쪽 갈비뼈 쪽이 아주 엄청 미세하게 찔리는 느낌이 나요,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

암이 진단될 정도로 크기가 커지려면 보통 5년에서 10년정도의 긴 시간이 필요하다고 알려져 있습니다.
너무 걱정 안하셔도 됩니다. 암 아닙니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488564
폐암 걸린거 같아요,2019.12.22,제가 담배 원래 친구가 줄때만 피거든요? 그 핀다는거 마저도 겉담 인데 친구가 속담한번 해보라고 해서 속담 하려고 담배연기를 그냥 삼켰거든요? 근데 친구들이 니 그렇게 하면 폐암 걸린다고 구충제 먹으라고 이래서 구라 까는줄 알고 무시했는데 오늘 뭔가 잦은 기침 그냥 뭔가 가려운(?) 불편해서 기침 하고 어쩔땐 참아도 기침 나오고 가끔 왼쪽 갈비뼈 쪽에 아주 미세한 찌르는듯한 통증이 옵니다 아프진 않고 거슬려요 아직 15살인데 폐암인가요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

한번의 속담으로 폐암이 생기지는 않아요. 너무 걱정되면 사진 한번 찍어보세요.
담배는 끊으시는게 좋겠네요.
청소년에게는 흡연이 더 안좋아요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488563
폐결절,2019.12.21,"1년전 폐ct에 작은 결절이 하나 있었고 일주일 전 찍은 폐 ct에 결절이 몇개 더 생기고 1년전 작은 결절도 조금 커져 있다고 하는데요
그간 1년 동안 숨이 가쁠 정도의 격렬한 운동을 주 4회 정도 해왔습니다.
이 경우에도 결절이 생기거나 있던 결절이 커질수도 있습니까?",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

많이 걱정되시겠네요. 결절의 사이즈는 얼마나 큰가요?
운동을 한다고 해서 결절이 더 커질 것으로 생각되지는 않습니다.
흡연은 안하시죠?
단순 흉부사진에서는 안보이나요?",https://www.hidoc.co.kr/healthqna/part/view/C0000488527
폐암일 가능성이 있을까요?,2019.12.22,"원래 아주 가끔 헛기침 잔기침을 하는편입니다
가족들이 다 폐가 약하다는 말을 많이 들었구요

몇일전 버스를 타려고 거의 600미터 가량을 전력질주를 하였는데(그때도 숨시기좀 힘들었고 흉통이 좀 있었음)

이틀째부터 왼쪽 가슴위쪽 흉통과 잔기침이 점점 심해지고 있습니다 등쪽에 통증도 있음

찾아보니 폐암증세하고 너무 비슷한데 관련성이 있나요?",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

여러가지 가능성이 밌는데요, 많이 걱정되시죠? 조심스럽지만 염두에 두셔야 할 것 같아요.
결핵같은 것일 수도있으니  진료결과를 지켜보시는 것이 좋겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488538
아까 음식물 기도로 넘어간듯한 증상,2019.12.20,아까 답변해주신 음식물이 기도로 들어간듯한 느낌이 든 증상의 사람입니다. 혹시 그 다음 기침이 아예멈춘건 아니고 가끔씩 아까 사래들린것처럼 하고 있고 목이 아픕니다. 신경을 써서 그런지 흰 가래도 나오는것 같은데 정말20대니 크게 신경을 안써도 될까요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

음식물이 기도로 넘어가면 엄청나게 큰 자극이 되고 이로인하여 흡인성 폐렴이 발생합니다.
나이가 젊으시니 아무 문제 없을 겁니다.
아마 자극받은 부분이 아직도 회복이 다 안되었을 가능성이 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488462
