title,date,question,doctor,answer,url
속옷에 묻은 혈흔,2019.12.22,"산부인과에서 검사를 위해 속옷을 벗다가 바닥에 떨어뜨렸고 2-3분 후에 떨어뜨렸던 속옷을 다시 착용했는데요
만약에 바닥에 다른 사람의 피가 있었고 속옷에 그 피가 묻었는데 제가 모르고 착용하여 외음부에 피가 묻었다면 에이즈 감염 확률이 있나요?
바닥에 피가 있었는지, 속옷에 묻었는지는 어두워서 확인을 못했습니다",신승령 [전문의],"안녕하세요. 하이닥 산부인과 상담의 신승령입니다.

타인의 피가 피부에 닿았더라도 본인의 피부에 상처가 없다면 에이즈의 감염 확률은 매우 매우  낮습니다.
우선 깨끗이 세척 하신 후 본인의 피인지 먼저 확인해 보시는 것이 좋겠습니다. 그리고 출혈이나 질염 등의 증상이 있을 시 산부인과 진료를 보시도록 하세요.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488561
헤르페스 각막염,2019.12.22,"최근에 피곤해서 입술에 물집이 잡혔습니다. 물집이 터졌었는데 제가 왠지 손으로 건든 후에 눈을 비빈 것 같아요. 오늘 눈을 자주 비볐는데 걱정되어요..ㅠㅠ
전염력이 강하다던데 접촉하면 100퍼센트 감염되나요??
지금은 눈이 아무렇지도 않은데 어떨 때에 안과에 가야하나요?",정중영 [전문의],"안녕하세요. 하이닥 안과 상담의 정중영입니다.

헤르페스 각막염은 헤르페스 바이러스가 눈에 직접 접촉해서 생기지 않습니다. 신경절에 잠복해 있던 바이러스가 몸의 면역이 떨어졌을 때 발병을 하게 되는데요, 본인이 입술 만진 손으로 눈을 비빈다고 바로 생기지는 않으니까 걱정하지 않으셔도 됩니다. 안과 가실 필요는 없어요.

답변이 도움이 되었으면 합니다. 감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488583
헤르페스 각막염,2019.12.22,"최근에 피곤해서 입술에 물집이 잡혔습니다. 물집이 터졌었는데 제가 왠지 손으로 건든 후에 눈을 비빈 것 같아요. 오늘 눈을 자주 비볐는데 걱정되어요..ㅠㅠ
전염력이 강하다던데 접촉하면 100퍼센트 감염되나요??
지금은 눈이 아무렇지도 않은데 어떨 때에 안과에 가야하나요?",정중영 [전문의],"안녕하세요. 하이닥 안과 상담의 정중영입니다.

헤르페스 각막염은 헤르페스 바이러스가 눈에 직접 접촉해서 생기지 않습니다. 신경절에 잠복해 있던 바이러스가 몸의 면역이 떨어졌을 때 발병을 하게 되는데요, 본인이 입술 만진 손으로 눈을 비빈다고 바로 생기지는 않으니까 걱정하지 않으셔도 됩니다. 안과 가실 필요는 없어요.

답변이 도움이 되었으면 합니다. 감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488583
턱밑 목젖 바로위에 조그마한 혹이 생겼습니다,2019.12.21,턱밑 목젖 바로위에 조그마한 혹이 생겼습니다 이틀정도 됬는데 만졌을때 별다른 통증은 없습니다. 이 혹이 왜 생긴걸까요 크기는 되게 작습니다,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

위치가 정확하게 어느쪽인지 감이 잘 안잡히지만 목에 임파선이 커진 것으로 생각됩니다.
크기가 작고 말랑말랑 하다면 그냥 더 커지는지 경과 관찰 하시면서 기다려보셔도 될 것 같습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488509
임파선염으로 초음파 검사를 하면,2019.12.20,"어느부분이 나오는건가요???
혹의 크기? 이런게 나오는건가요??",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

어느 부위인가요? 목 부위에 임파선이 가장 많거든요.
크기와 위치 그리고 임파선의 모양과 주변 모양을 볼 수 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488473
목에 멍울이 생기고 팔저림이 심합니다.,2019.12.19,"20대 직장인 여성입니다.
원래도 턱 밑에 크게 멍울이 있었는데 그건 피곤할때 커지고 아님 작아져서 그냥 침샘이 붓는거겠지하고 몇년째 무시했습니다.
근데 이번엔 일주일 전부터 목선따라서 쇄골까지 작은 멍울들이 두개 생겼다가 갑자기 강낭콩만큼 커지면서 대여섯개로 늘어났고, 멍울은 전혀 아프지 않은데 멍울있는쪽 어깨부터 손까지가 찌릿하게 저리고 팔에 힘이 들어가지 않아요.

요새 메스꺼움도 너무 심하고 두통이랑 어지럼증때문에 잠들기 전엔 세네시간 설치고 열도 약간 있습니다.

이비인후과에 갔더니 염증이면 아파야 한다는데 멍울이 하나도 아프지 않습니다.
손저림이 너무 심하고 자꾸 멍울이 커지니.. 어떤 조치를 취해야할지 궁금합니다.",박종원 [전문의],"안녕하세요. 하이닥 신경과 상담의 박종원입니다.

드물지만 가능한 상황입니다.
목 옆부분에는 정상적으로 림프절이 존재하고 몸 상태에 따라 염증처럼 커지기도 하는데 이를 꼭 심각하게는 생각하지 않습니다.
우연히 뒷목의 경직이 동반된 상태에서 림프절의 부종이 근긴장과 합쳐져서
팔로 가는 상완신경총을 누를 수 있으며 자세에 따라서 심하게 느껴질 수도 있습니다.
소염제도 드시면서 긴장된 근육을 푸는 치료를 병행하시고 치료 효과가 느리면 초음파 또는 MRI가 필요할 수 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488297
바이러스 질문.. 꼭좀도와주세요.,2019.12.19,"입술주변 및 얼굴에 벌레기어다니는 느낌을 유발하는 바이러스나 세균이 있나요?

지인들에게 전염이 되요. 전염이 음식을 매개로 되는건지 뭔지 모르겠습니다..

헤르페스는 음성이나 거의 매일 입술주변과 얼굴이 찌릿해요

1년째 이러니 답답합니다",윤장호 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 윤장호입니다.

바이러스에 대한 질문이시네요
헤르페스는 음성이나 거의 매일 입술 주변과 얼굴이 찌릿하다는 질문이시네요
많이 힘드시겠어요 혹시 피부과는 다녀보셨나요?
특별한 피부 병변이 없으면서 찌릿하다면 안면 신경과의 연관성에 대해서도 확인이 필요하겠습니다
마비나 얼굴 근육 비대칭이 아니라면 다행인데요
일단 1년째 증상이 지속된다면 피부과나 신경과에 문의하시기를 추천드립니다
답변이 도움이 되었길 바랍니다",https://www.hidoc.co.kr/healthqna/part/view/C0000488239
목 옆쪽에 조금 튀어나온지 6개월쯤 됐는데요. 괜찮은가요?,2019.12.18,"사실 발견한지 6개월이지 기존에 ㅣ있던건지는 모르겟어요
목 옆? 목빗근에 만지면 느껴질 정도로 볼록 튀어나왔는데
임파선 멍울처럼 튀어나오지는 않았어요 육안으로도 안 보이고요
6개월 전 초음파 찍었는데 겨우 찾아서 양성 림프절 ?? 이라고 괜찮다고 하고 임파선염 아니고 그냥 잇는거라고 하셨어요
그 이후로 크기가 커진다거나 그러지 않았는데 그럼 괜찮은걸까요? 원래 튀어나올수 있는건가요",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

많이 걱정되시죠? 목에는 양성 임파절이 생기는 경우가 많은데요
만저서 말랑말랑하고 커지지 않으면 크게 걱정하지 않으셔도 됩니다
딱딱해지는지 점점 커지는지 잘 살펴 보세요",https://www.hidoc.co.kr/healthqna/part/view/C0000488220
에이즈에 대해서,2019.12.17,"안녕하세요 포비아로 인해 심리적 스트레스를 받고 있습니다
질문 몇가지 여쭤보겠습니다

2주차 부터 현재 10주차인데 마른기침,근육통,관절통 얼굴쪽 가려움 증상이 아직까지 있어 정말 불안합니다. 4주차쯤 설사는4일 정도하다 호전 되었습니다
1. 오래전에 B형 간염 주사 3차까지 맞고 항체검사를 했는데 항체가 안 생겼다고 들었습니다 이것 때문에 hiv 항체가 늦게 생길 수 있는지요?
2. 3주,5주,7주,9주2일차 항원항체 음성으로 나왔는데 혹시 양전 가능성이 있는지..?
3. 영국,유럽에는 4주 6주 검사에서 음성이면 확진인데 우리나라는 왜 12주 검사 확진인지 궁금합니다
끝까지 읽어주셔서 감사합니다",최우석 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 최우석입니다.

답변 드립니다.
#1. 전혀 관계가 없습니다.
#2. 한달정도 지나면서 항체가 폭발적으로 증가 합니다. 4주 넘으면 항체검사정확도가 95% 넘어가기 시작합니다.
12주정도에도 항체가 음성으로 나온다면 99.9% 에이즈 아닙니다. 말씀하신바를 본다면 음성일것으로 생각됩니다.
#3. 보통 4-6주 사이에 항체검사에서 음성이 나오면 음성으로 봅니다. 정말걱정된다면 12주 차에 검사해보고 항체 음성을 확인하시면 됩니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488090
폐ct 결과 해석 부탁드립니다.,2019.12.18,"어머니 결핵인지 폐암인지 의심되어 3개월 추적관찰하고자 폐ct를 다시 찍었으며
결과좀 부탁드립니다.",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

결과지 읽어보셔서 잘 아시겠지만
지금 사진으로는 암인지 결핵인지 결정하기 어려운 상태이어서 추적 검사가 필요한 상황입니다
이전 사진에 비하여 모양의 변화가 관찰되고 있습니다",https://www.hidoc.co.kr/healthqna/part/view/C0000488155
에이즈에 대해서,2019.12.17,"안녕하세요 포비아로 인해 심리적 스트레스를 받고 있습니다
질문 몇가지 여쭤보겠습니다

2주차 부터 현재 10주차인데 마른기침,근육통,관절통 얼굴쪽 가려움 증상이 아직까지 있어 정말 불안합니다. 4주차쯤 설사는4일 정도하다 호전 되었습니다
1. 오래전에 B형 간염 주사 3차까지 맞고 항체검사를 했는데 항체가 안 생겼다고 들었습니다 이것 때문에 hiv 항체가 늦게 생길 수 있는지요?
2. 3주,5주,7주,9주2일차 항원항체 음성으로 나왔는데 혹시 양전 가능성이 있는지..?
3. 영국,유럽에는 4주 6주 검사에서 음성이면 확진인데 우리나라는 왜 12주 검사 확진인지 궁금합니다
끝까지 읽어주셔서 감사합니다",최우석 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 최우석입니다.

답변 드립니다.
#1. 전혀 관계가 없습니다.
#2. 한달정도 지나면서 항체가 폭발적으로 증가 합니다. 4주 넘으면 항체검사정확도가 95% 넘어가기 시작합니다.
12주정도에도 항체가 음성으로 나온다면 99.9% 에이즈 아닙니다. 말씀하신바를 본다면 음성일것으로 생각됩니다.
#3. 보통 4-6주 사이에 항체검사에서 음성이 나오면 음성으로 봅니다. 정말걱정된다면 12주 차에 검사해보고 항체 음성을 확인하시면 됩니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488090
에이즈질문 입니다 전신증상,2019.12.15,"선생님 노콘돔 성관계 2주 후부터 마른기침 관절통근육통과 붉은반점은 없는데 얼굴쪽 가려운 증상이 현재(9주6일)까지 있는데 3,5,7주2일 4세대 항원항체 검사 음성이 나왔습니다 만약 3번에 검사에서 항체가 생기질 않았어 음성이 나왔는지 아님 포비아로 인한 증상인지 답변 부탁드립니다 감사합니다",박정민 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 박정민입니다.

마른기침과 근육통은 에이즈 보다는 당연히 몸살 감기가 더 흔하겠죠.
포비아로 인한 증상일 가능성이 더 높을것으로 판단 됩니다. 정 불안하시면 검사를 한번 더 하셔서 마음의 안정을 찾으시길 추천 드립니다. 감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000487734
감사합니다 선생님 정말ᆢ마지막질문 드려도 될까요ᆢ성관계 끝나면 그 사람의 정자나 DNA가 제 몸속에 ...,2019.12.16,"남성의 정자가 입이나 질, 항문, 기타 점막 등을 통해 여성의 체내에 들어가면 여성의 몸은 이를 
항원으로 간주하고, 이에 대한 항체를 생성합니다. 
이 항체는 소멸되지 않기 때문에 평생 여성의 몸 안에 남게 된다. 그러나 정자가 체내에 들어가지 않게 관계를 맺으면 항체는 생기지 않습니다.
요즘 부부가 의학적으로 볼때 신체상 아무런 이유가 없음에도 불임이 되는 경우가 늘어나고 있다.
이경우 한가지 의심해 볼수 있는것은 여자가 배우자 이외에 다른 남자와 오랜 성관계를 가졌을수 있다는 것이다. 이럴경우 오랜 성관계를 가진 남자 이외의 정자를 항체가 강력하게 공격하기 때문에 불임이 됩니다.

 

응용예입니다.

결혼직후 비뇨기과에서 피검사를 통한 여자의 정자항체수가 남편것만 ""1"" 이었는데
10년 후 다시 검사를 했더 항체수가 ""20""이었다.....

> 그 동안 최소 19명의 남자들과 성관계를 가진 것입니다.




일부분만 가져온 건데요
이거 아니지요?


성관계 끝나면 그 사람의 정자나 DNA가 제 몸속에
전혀 남아 있는거 아니조?


그리고 자궁암검사 이후 정상이면
그 상대방 관련 바이러스도 전혀 없는거 맞죠?

연속질문 죄송합니다 선생님ᆢ ㅠㅡㅜ
부탁드립니다 ㅜㅡㅜ

밥이 안넘어가서요ᆢ",신승령 [전문의],"안녕하세요. 하이닥 산부인과 상담의 신승령입니다.

항정자항체가 있어 그 수치가 높은 경우 성관계를 한 남성 수를 절대 의미하지 않습니다.
수치가 높은 경우(역가가 높은 경우) 그 정자에 대해 공격성을 갖는다는 의미입니다.
다시 한번 말씀드리지만 성관계를 한 남성의 수를 의학적으로 확인하는 검사법은 존재하지 않습니다.
오직 본인만이 아는 것입니다.
자궁경부암검사와 인유두종 바이러스 검사는 다릅니다. 걱정되시면 인유두종 바이러스 검사를 따로 받아보시도록 하세요.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000487862
감사합니다 선생님 정말ᆢ마지막질문 드려도 될까요ᆢ성관계 끝나면 그 사람의 정자나 DNA가 제 몸속에 ...,2019.12.16,"남성의 정자가 입이나 질, 항문, 기타 점막 등을 통해 여성의 체내에 들어가면 여성의 몸은 이를 
항원으로 간주하고, 이에 대한 항체를 생성합니다. 
이 항체는 소멸되지 않기 때문에 평생 여성의 몸 안에 남게 된다. 그러나 정자가 체내에 들어가지 않게 관계를 맺으면 항체는 생기지 않습니다.
요즘 부부가 의학적으로 볼때 신체상 아무런 이유가 없음에도 불임이 되는 경우가 늘어나고 있다.
이경우 한가지 의심해 볼수 있는것은 여자가 배우자 이외에 다른 남자와 오랜 성관계를 가졌을수 있다는 것이다. 이럴경우 오랜 성관계를 가진 남자 이외의 정자를 항체가 강력하게 공격하기 때문에 불임이 됩니다.

 

응용예입니다.

결혼직후 비뇨기과에서 피검사를 통한 여자의 정자항체수가 남편것만 ""1"" 이었는데
10년 후 다시 검사를 했더 항체수가 ""20""이었다.....

> 그 동안 최소 19명의 남자들과 성관계를 가진 것입니다.




일부분만 가져온 건데요
이거 아니지요?


성관계 끝나면 그 사람의 정자나 DNA가 제 몸속에
전혀 남아 있는거 아니조?


그리고 자궁암검사 이후 정상이면
그 상대방 관련 바이러스도 전혀 없는거 맞죠?

연속질문 죄송합니다 선생님ᆢ ㅠㅡㅜ
부탁드립니다 ㅜㅡㅜ

밥이 안넘어가서요ᆢ",신승령 [전문의],"안녕하세요. 하이닥 산부인과 상담의 신승령입니다.

항정자항체가 있어 그 수치가 높은 경우 성관계를 한 남성 수를 절대 의미하지 않습니다.
수치가 높은 경우(역가가 높은 경우) 그 정자에 대해 공격성을 갖는다는 의미입니다.
다시 한번 말씀드리지만 성관계를 한 남성의 수를 의학적으로 확인하는 검사법은 존재하지 않습니다.
오직 본인만이 아는 것입니다.
자궁경부암검사와 인유두종 바이러스 검사는 다릅니다. 걱정되시면 인유두종 바이러스 검사를 따로 받아보시도록 하세요.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000487862
