title,date,question,doctor,answer,url
자위를 안하는거 좋나요?,2019.12.26,자위를 안하는거 좋나요?,윤장호 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 윤장호입니다.

자위를 안 하는것이 좋냐는 질문이시네요.
위에 음란물과 관련하여 질문하신 분 같은데요.
이와 관련해서 궁금한 것이 많으신가봐요.
자위 행위는 아주 자연스러운 행동입니다.
실제로 연령과 성별 학력을 불문하고 아주 높은 비율로 자위 행위를 경험합니다.
하지만 문제가 될 수 있는 것은 자위 행위의 방법입니다.
자위 행위는 실제 성관계를 염두해 두고 비슷한 상황에서 하는 것이 좋습니다.
실제 불가능한 자극이나 상황을 하고 쾌락만을 위해서 한다면
추후 심인적 성기능 장애의 원인이 될 수 있으니 잘 생각하시고 하시기 바랍니다.
답변이 도움이 되었길 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000489041
음란물을 봐도 되나요?,2019.12.26,음란물을 봐도 되나요?,윤장호 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 윤장호입니다.

음란물을 봐도 되나요란 질문이시네요.
합법적인 그리고 성인이 되었다면
법적으로 가능한 것이라면 보고 안 보고는 개인의 자유라고 생각합니다만
음란물로 인해서 예술의 영역이 아닌 인간됨이 상처 입는 상황이라면 거리를 두는 것이 좋겠습니다.
답변이 도움이 되었길 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000489042
음란물을 보면서 자위 해도 되나요?,2019.12.26,음란물을 보면서 자위 해도 되나요?,윤장호 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 윤장호입니다.

음란물을 보면서 자위 해도 되냐는 질문이시네요.
보통 자위 행위를 할 때 음란물을 보는 경우가 많습니다.
하지만 음란물의 정도가 중요하겠네요.
자위 행위는 단순히 쾌락을 위해서만 해서는 안됩니다.

항상 실제 성행위에 준하는 자극의 정도와 시간 강도로 하는 것이 좋습니다.
너무과한 자극이나 실제 있을 수 없는 상상의 음란물 등으로 자위 행위를 하면
추후 심인성 성기능 장애의 가장 흔한 원인이 될 수 있으니까요.
답변이 도움이 되었길 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000489043
신생아 귓볼에 동그란게 만져져요,2019.12.26,"신생아 귓볼에 어제 저녁부터 빨갛고 동그란게
올라왔어요
만지면 동그란게 만져지는데 이게뭘까요 ㅜ
첨엔 그냥 귀에 뭐가만져졌는데 시간이 지나니 사진처럼 빨개졌어요",박상학 [전문의],"안녕하세요. 하이닥 소아청소년과 상담의 박상학입니다.

전염성 피부질환은 아니고요....어떠한 물리적인 자극에 의한 가역적인 피부변화로 보입니다.
더이상 자극(온도가 높거나, 찬 물질접촉등)을 피하고 피부주위 환경을 깨끗이 유지하며 경과를 관찰하면 저절로 사라지게 되겠지요. 다만, 2차적으로 감염이 되면 수포부위가 넓어지며 고름이 생기면(화농) 항생제연고등을 사용해야 될 수도 있으므로 경과에 주의하시기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488961
아이가 독감인데요. 독감약 시간텀 궁금합니다.,2019.12.26,"아이가 방금 a형독감 확진받고 한미플루현탁용분말 처방받아왔습니다.
오자마자 좀전에 오후 3시 20분쯤 약을 먹였어요.
그럼 다음 약을 어떻게 먹여야 하나요?
12시간 간격으로 먹이는 약맞죠?
새벽 3시 20분에 자는 아이를 깨워서 먹일 수도 없고...
다음약 다다음약 먹을 시간을 어떻게 하면 좋을까요?",남정원 [약사],"안녕하세요. 하이닥 상담약사 남정원입니다.

처음 먹는 약은 시간을 맞추기가 어렵습니다.
내일 아침에 7시에 먹이고 저녁에 7시에 먹이고
이렇게 내일 아침약부터 시간을 정해서 남은 약을 12시간 시간 간격으로 먹이시길 바랍니다.
오늘은 또 한 번 약을 먹이지 않는 게 좋아 보입니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000489018
독감약 복용 방법이요...,2019.12.26,"작은아이에 이어서 오늘 큰아이도 방금 a형독감 확진받고 한미플루현탁용분말 처방받아왔습니다.
집에 오자마자 아까 오후 3시 20분쯤 약을 먹였어요.
그럼 다음 약을 어떻게 먹여야 하나요?
12시간 간격으로 먹이는 약맞죠?
새벽 3시 20분에 자는 아이를 깨워서 먹일 수도 없고...
다음약 다다음약 먹을 시간을 어떻게 하면 좋을까요?
(아까 갔던 약국 약사님께서 별다른 설명을 안해주셔서 여기에 이렇게 여쭤봅니다.)",손경호 [약사],"안녕하세요. 하이닥 상담약사 손경호입니다.

독감바이러스 약 먹이는 일이 복용간격때문에 좀 어렵습니다..
10~12시간 간격이 가장 좋습니다. 오늘 3시 20분쯤 먹이셨으면, 11~12시쯤 먹이시는게 좋겠습니다.
그리고 내일부터는 12시간 간격으로 먹이시는 것이 가장 좋습니다.
오늘만 먹이기 힘드시겠지만, 11시쯤 먹이고 재우세요.

복용초기 2~3일은 되도록 같이 잠을 자는 것이 좋습니다.
평소와 다른 발작, 경련이나 잠에서 깨어돌아다니는 부작용이 드물지만 종종 발생하고 있으니 데리고 주무세요.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000489021
아이가 한미플루 현탁용 분말 복용중인데요...,2019.12.25,"6살(몸무게 17.5)아이가 a형독감으로 한미플루 현탁용 분말 복용중이에요
하루2번 7.5미리 먹여야 하는데...제가 그동안 6번이나 7미리씩을 먹였어요 ㅠㅠ

양을 적게 먹인게 어떤 문제가 될 수도 있을까요?
(내성이 생긴다거나...독감이 잘 안낫는다거나...등등)

약을 추가로 더 먹일 필요는 없을까요?
(남은 4번을 8미리씩 먹인다던가...10번 먹일걸 11번 먹인다던가?)

(너무 정신없는 엄마라 약먹이는걸 자꾸 실수하게 돼서 아이에게 너무 미안하네요ㅜㅜ)",손경호 [약사],"안녕하세요. 하이닥 상담약사 손경호입니다.

독감바이러스약 용량 7.5mL는 15~23kg 에 해당하는 아이에게 먹여야하는 용량입니다.
17.5kg의 체중이라면 7mL를 먹이셨어도 바이러스에게 내성이 생기지는 않을 것으로 보입니다.
15kg까지 5mL, 23kg까지 7.5mL이기 때문에 체중대비 용량을 철저하게 계산한다면 5.7mL 정도를 먹이셔도 됩니다만... 그렇게까지 계산해서 투여하는 것은 권장하고 있지않죠 ^^;;

정확한 용량을 먹이는 것이 중요하긴 하지만, 체중구간으로 나누어서 먹이는 방식은 정확한 양을 강조하는 복용법은 아닙니다. 처방조제의 편의성 + 환자의 복용편의성을 고려해서 임상실험에 체중구간별로 진행했기 때문에 이런 방식이 적용된 것 입니다.
너무 걱정마시고 남은 분량은 7.5mL로 해서 먹이시면 큰문제 없을 것 입니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488931
당뇨환자 식욕억제제 먹어도되나요?,2019.12.26,당뇨약 먹은지 2주되었구요 식욕억제가 안되고 자꾸 입맛이 좋아서 미치겠어요 당뇨약과 같이 먹을수잇는 식욕억제제가 없을까요? 벨빅이란 약이 당뇨에 도움이 될수도있다던데 당뇨약 잠깐끊고 벨빅만 먹어도되나요?...,류재열 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 류재열입니다.

식욕억제제를 통해 식사량을 줄일 경우 혈당을 낮추는데 도움이 됩니다.
하지만, 당뇨약을 끊고 식욕억제제만 복용하는 건 권하지 않습니다.
같이 복용하실 경우 주기적으로 병원에 내원하셔서
혈당 및 체중을 측정하여 혈당 수치에 따라서 약물 종류 및 용량을 조절하시는 것이 좋습니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488954
아이가 한미플루 현탁용 분말 복용중인데요...,2019.12.25,"6살(몸무게 17.5)아이가 a형독감으로 한미플루 현탁용 분말 복용중이에요
하루2번 7.5미리 먹여야 하는데...제가 그동안 6번이나 7미리씩을 먹였어요 ㅠㅠ

양을 적게 먹인게 어떤 문제가 될 수도 있을까요?
(내성이 생긴다거나...독감이 잘 안낫는다거나...등등)

약을 추가로 더 먹일 필요는 없을까요?
(남은 4번을 8미리씩 먹인다던가...10번 먹일걸 11번 먹인다던가?)

(너무 정신없는 엄마라 약먹이는걸 자꾸 실수하게 돼서 아이에게 너무 미안하네요ㅜㅜ)",홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

크게 걱정하실 필요없구요 .
남은 분량은 정량을 먹이시면 됩니다.
그런 실수는 많이 일어납니다.
너무 미안해하지 마시고 앞으로 좀 더 신경 써주시면 되지요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488933
한미플루 현탁용 분말 질문이요,2019.12.23,"6살 아이가 A형독감이라 한미플루 현탁용 분말 받아왔는데요...
한미플루 현탁용 분말 공복에 먹여도 되나요?

약병에 흔들어 먹이라고 써있던데...방금 저녁약을 안흔들고 먹였어요.
어쩌죠?ㅠㅠ 아이한테 무슨 문제가 있을까요?ㅠㅠ
제대로된 방법으로 안먹여서 내성이 생기면어쩌나 등등 이런저런 걱정이 돼서요 ㅠㅠ
한번 안흔들고 먹였어도 2회씩 5일 총 10번먹이면 되나요? 아님 한번 추가로 더 먹여 11번 먹여야 하나요?",손경호 [약사],"안녕하세요. 하이닥 상담약사 손경호입니다.

한*플루는 빈속에 먹어도 괜찮습니다. 다만 부작용으로 구역, 구토가 있는 편이라 먹고 구토가 없었으면 상관없어요.
구역, 구토 같은 위장장애가 있는 편이라 가능한 식사후 바로 먹이는 것을 권장하고 있습니다.

흔들어 먹이는 것이 좋기는 하지만 물약에 녹는 성분은 다 녹아있으니 걱정안하셔도 됩니다.
10~12시간 간격으로만 잘 복용시키면 내성이 생긴 바이러스로 문제가 되지 않으니 걱정마시고 남은 약을 잘 먹어주세요.
추가로 복용해야되는 경우는 약 먹고 10분이내에 토할 경우, 다시 복용량을 먹여주시고 부족한 양은 추가 처방받으셔야 합니다.
5일분, 10회를 꼭 먹여야하니 가능하면 흔들어서 먹여주시면 됩니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488745
한미플루 현탁용 분말 질문이요,2019.12.23,"6살 아이가 A형독감이라 한미플루 현탁용 분말 받아왔는데요...
한미플루 현탁용 분말 공복에 먹여도 되나요?

약병에 흔들어 먹이라고 써있던데...방금 저녁약을 안흔들고 먹였어요.
어쩌죠?ㅠㅠ 아이한테 무슨 문제가 있을까요?ㅠㅠ
제대로된 방법으로 안먹여서 내성이 생기면어쩌나 등등 이런저런 걱정이 돼서요 ㅠㅠ
한번 안흔들고 먹였어도 2회씩 5일 총 10번먹이면 되나요? 아님 한번 추가로 더 먹여 11번 먹여야 하나요?",손경호 [약사],"안녕하세요. 하이닥 상담약사 손경호입니다.

한*플루는 빈속에 먹어도 괜찮습니다. 다만 부작용으로 구역, 구토가 있는 편이라 먹고 구토가 없었으면 상관없어요.
구역, 구토 같은 위장장애가 있는 편이라 가능한 식사후 바로 먹이는 것을 권장하고 있습니다.

흔들어 먹이는 것이 좋기는 하지만 물약에 녹는 성분은 다 녹아있으니 걱정안하셔도 됩니다.
10~12시간 간격으로만 잘 복용시키면 내성이 생긴 바이러스로 문제가 되지 않으니 걱정마시고 남은 약을 잘 먹어주세요.
추가로 복용해야되는 경우는 약 먹고 10분이내에 토할 경우, 다시 복용량을 먹여주시고 부족한 양은 추가 처방받으셔야 합니다.
5일분, 10회를 꼭 먹여야하니 가능하면 흔들어서 먹여주시면 됩니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488745
폐암인가요?,2019.12.22,재가.원래 담배 엄청 안 피거든요 해봐야 겉담 했는데 친구가 속담 해보라고 해서 담배 연기를 머금고 있다가 삼켰는데 친구가 그렇게 하면 폐암 무조건 걸린다고 구충제나 먹으라고 하는데 폐암인가요? 그 이후 기관지 쪽이 뭔가 불편해서 기침은 하고 가끔 완쪽 갈비뼈 쪽이 아주 엄청 미세하게 찔리는 느낌이 나요,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

암이 진단될 정도로 크기가 커지려면 보통 5년에서 10년정도의 긴 시간이 필요하다고 알려져 있습니다.
너무 걱정 안하셔도 됩니다. 암 아닙니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488564
폐암 걸린거 같아요,2019.12.22,제가 담배 원래 친구가 줄때만 피거든요? 그 핀다는거 마저도 겉담 인데 친구가 속담한번 해보라고 해서 속담 하려고 담배연기를 그냥 삼켰거든요? 근데 친구들이 니 그렇게 하면 폐암 걸린다고 구충제 먹으라고 이래서 구라 까는줄 알고 무시했는데 오늘 뭔가 잦은 기침 그냥 뭔가 가려운(?) 불편해서 기침 하고 어쩔땐 참아도 기침 나오고 가끔 왼쪽 갈비뼈 쪽에 아주 미세한 찌르는듯한 통증이 옵니다 아프진 않고 거슬려요 아직 15살인데 폐암인가요?,홍인표 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 홍인표입니다.

한번의 속담으로 폐암이 생기지는 않아요. 너무 걱정되면 사진 한번 찍어보세요.
담배는 끊으시는게 좋겠네요.
청소년에게는 흡연이 더 안좋아요.",https://www.hidoc.co.kr/healthqna/part/view/C0000488563
아기 나이 계산에 대해 문의를 드립니다.,2019.12.19,"안녕하세요?

태어난 아기의 '생리적인 나이'를 계산하는 방법에 대해 문의를 드립니다.

태어난 아기의 나이를 계산할 때, 성장과 발달 평가를 위해 '생리적인 나이'를 계산하여야 하고, '생리적인 나이'를 계산할 때에는 '한 달을 30일로 계산해야 한다'고 들었습니다.

소아청소년과에서 '생리적인 나이'를 많이 사용하시는지요?

만약 아기가 2019년 8월 27일에 태어났으면, 2019년 11월 4일의 시점에서 아기의 '생리적인 나이'가 2개월 7일이라고 생각하면 되겠는지요?

감사합니다.",서정호 [전문의],"안녕하세요. 하이닥 소아청소년과 상담의 서정호입니다.

저는 지금까지 들어본 적 없는 용어입니다.
제가 들어본 적이 없다면 흔히 통용되는 용어는 아니라고 판단합니다.
아이 나이 계산할 때, 30일인지 31일인지까지 세세하게 따져서 판단하지는 않습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000488272
ADHD와 경계성 치료방법,2019.12.14,"* 6학년 남자 아이입니다. 수업에 집중못하고 교과서에 좋아하는 자동차만 그리고 수업중 답답함을 많이 느껴 돌아다닙니다.
생각의 생각이 꼬리를 물어 잠을 못잘정도로 괴로워합니다.친구들과 친하게 지내고 싶으나 엉뚱한 말을해서 오히려 친구가 화나게 하고 친구들과 친하게 지내고 싶으나 방법을 모르겠다고 힘들어합니다.
4세때 어린이집 원장님의 권유로 언어치료와 놀이치료 받고 요즘은 인지치료 받으나 좋아지는것을 느낄수 없고 집중이 되지 않고 공부하는데도 어려움이 많아 아이도 힘들어합니다. 애기때 부터 자동차그림 잘그리고 지금도 잘그리고 차종도 잘알고 도로사항도 잘 알고 버스 주행 동영상을 즐겨봅니다.
관심 있는것은 너무 집중잘하나 그외는 집중을 못합니다. 사회과목을 좋아하고 세계지도 보는것도 좋아하고 특히 자동차관심 많고 독일 유학가서 자동차 디자이너가 되는것이 장래희망입니다~~",김윤석 [전문의],"안녕하세요. 하이닥 정신건강의학과 상담의 김윤석입니다.

경계성은 무슨뜻인지 명확하지 않아서 답변을 드리기 힘들 것 같습니다.
혹시 경계선 지능지수를 뜻하는것이라면 아래의 답변이 도움이 되진 않을 것 같구요.
지능이 정상이라는 전제 하에 설명드리겠습니다.

ADHD는 전전두엽의 특정 부위의 균형이 무너져서 생기는 대뇌의 생물학적 질환입니다. 후천적이라기 보다는 선천적인 질환이라고 보고 있고 부모님 등 가족력도 살펴보아야 합니다. 말씀하신대로 산만하고 여러가지 생각이 꼬리에 꼬리를 무는 증상 뿐만 아니라 아이에게 면담을 해보면 공상을 한다든지 다른 불안, 강박증, 충동 조절의 문제 등은 없는지에 대한 감별도 필요합니다. 다른 문제 때문에 우리 아이가 ADHD처럼 여겨지는 경우도 종종 있거든요.

현재까지 약물치료가 필수고 다른 심리치료 등은 부수적인 효과를 지닌다고 알려져 있습니다. 초등학교 입학 이전까지는 약물 치료 이외의 치료들이 꽤 도움이 되지만 초등학교 입학 이후 수천편의 연구 논문들을 종합하자면 약물 치료 없이는 증상의 조절이 힘들다고 알고 계시면 됩니다. 약을 왜 어떻게 어디까지 복용해야 하는지에 대한 부분은 정신건강의학과 전문의가 직접 아이와 상담을 한 뒤 결정해주실것이니 상담이라도 받으러 다녀오시면 좋을 것 같습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000487691
요도입구 까짐,2019.12.14,성관계후 2시간뒤에 발견했는데 입구가 까져있더라고요 후시딘 발라도되나요? 어떡해야하나요,변상권 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 변상권입니다.

말씀만으로는 정확한 답변을 드리기 어려우나 자극에 의한 상처라면 말씀하신 연고를 사용하셔도 될 것 같습니다.
하지만 증상이 좋아지지 않는다면 비뇨의학과 진료는 필요합니다.
답변이 되었는지 모르겠네요.
좋은 하루 되세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000487695
요도입구 까짐,2019.12.14,성관계후 2시간뒤에 발견했는데 입구가 까져있더라고요 후시딘 발라도되나요? 어떡해야하나요,변상권 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 변상권입니다.

말씀만으로는 정확한 답변을 드리기 어려우나 자극에 의한 상처라면 말씀하신 연고를 사용하셔도 될 것 같습니다.
하지만 증상이 좋아지지 않는다면 비뇨의학과 진료는 필요합니다.
답변이 되었는지 모르겠네요.
좋은 하루 되세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000487695
아이 구호흡,2019.12.12,"8세남자 아이 입니다 만3세 무렵 편도와 아데노이드 절개 수술을 했는데.. 현재까지 입을 벌리고 생활하고 잘때도 벌리고 잡니다
수술이후 현재까지 감기나 비염이 심해지지 않으면잘때 무호흡증은 없고 코골이도 없습니다
이빈이후과에서는 알레르기 비염 이라 합니다
비염치료를 하면 입을 다물까요?
비염이 심해지지 않고 코가 막히지 않았을때도 입을 다물고 코로 숨쉬라하면 불편하다 합니다
이미 습관화가 된건지..
어떻게해야 할까요?",김진용 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 김진용입니다.

이미 습관화 됐을지 모릅니다.
가습기를 틀고 재우고요
입에 테이프를 붙이고 자는 방법도 생각해볼 수 있습니다.
코에 알러지 스프레이 뿌려주고요",https://www.hidoc.co.kr/healthqna/part/view/C0000487408
거식증인가요?,2019.12.13,"안녕하세요. 12월 1일에 육회를 먹고서부터 입맛이 뚝 떨어지고 소화가 잘 안 되는 19살 학생입니다. 저는 평소에 다이어트는 생각도 안 했고, 굶어야한다는 생각 따위 안 가지고 있었습니다. 밥도 매일 잘 먹었구요. 그런데 저 날에 육회를 먹어서인지 아니면 다른게 잘못된건지 모르겠는데 그 날 저녁부터 체하기 시작하더니 구토는 안 했지만 똥이 잘 안 나오고, 나와도 어느날 갑자기 설사가 나오고 했습니다. 이게 문제가 아니라 저는 계속 식욕이 없습니다. 저는 구토 공포증이 있어서 억지로 먹으면 토할까봐 무서워서 억지로 먹지도 못하고 그냥 굶거나 음식을 아주 소량으로 먹거나 했습니다. 육회가 잘못돼서 기생충이나 뭐 있는 줄 알고 내과도 두번 갔고 피검사도 해봤고 한의원가서 침도 맞아보았지만 지금까지 낫지가 않습니다. 점심 때는 그래도 음식이 조금씩 들어갔는데(반공기 정도까진 먹을 수 있습니다)그런데 특히 저녁에 안 들어갑니다. 저도 먹고싶은 음식도 많고 굶고싶지도 않은데 음식은 안 들어가서 주변에서 억지로라도 먹으라고 스트레스만 주고있습니다. 이거 거식증인가요..? 저녁만 되면 음식을 몸이 거부합니다ㅠㅠ 너무 고통스러워요. 거식증이 맞나요? 식욕부진은 어떻게 하면 해결이 되나요..? 일단 약국에서 받아온 생약? 과 소화제, 유산균은 먹고있긴 합니다.",윤장호 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 윤장호입니다.

거식증인가요란 질문이시네요
많이 힘드시겠어요...
여기 저기 다니시면서 치료에도 노력중이시고요
반드시 좋아지리 것이니 너무 걱정하지 마시고
위내시경을 받아보지 않았다면 한 번 받아보시는 것도 추천드리며
위 장 조영술이라는 것도 있으니 장의 운동 정도를 평가해 볼 수 있습니다
그리고 젊은 여성에게서 비교적 변비의 유병률도 높게 나타나기 때문에 이에 대한 진료도 한번 보세요
답변이 도움이 되었길 바랍니다",https://www.hidoc.co.kr/healthqna/part/view/C0000487603
